numobs,length,size,bcovfaulty,bcovfixed,lcovfaulty,lcovfixed,numremoved,fixedcov,Class
770,80.5,17.4,0.163447,0.163165,0.160772,0.161642,0,0.138831,no
59,17,3.2,0.254914,0.249153,0.334555,0.327692,0,0.240678,no
275,7.5,2,0.0182704,0.0181818,0.0351852,0.0351852,0,0.0181818,no
311,617.8,76.3,0.733189,0.734887,0.802727,0.802727,0,0.741801,low
621,33.1,9.3,0.056564,0.0561997,0.0248142,0.0248142,0,0.0545894,no
800,210.7,23.5,0.196255,0.196255,0.225857,0.226407,5.5,0.207625,no
371,163.5,129.6,0.873667,0.873854,0.952661,0.953056,0,0.873854,low
81,32.4,26.8,0.725105,0.72963,0.812062,0.814942,0,0.623457,no
359,152.9,118.2,0.826567,0.82507,0.928369,0.929577,0,0.82507,no
14,24.1,3.9,0.961905,0.960714,0.951389,0.952083,0,0.971429,low
79,32,24.5,0.674641,0.670253,0.785903,0.771177,0,0.588608,low
15,22.4,7.8,1,1,0.920689,0.920689,0,0.933333,no
387,181.5,136.1,0.834712,0.835142,0.926852,0.927361,0,0.836692,high
318.6,187.2,51.4,0.708475,0.707345,0.679032,0.676452,0,0.7172,no
353,105,30.2,0.588341,0.558782,0.53819,0.504642,0,0.607365,high
351,114.5,31.3,0.66541,0.6651,0.645049,0.639787,0,0.637322,low
65,38.8,14.4,0.44712,0.433077,0.545963,0.529091,0.1,0.350769,high
63,32.9,13.7,0.438983,0.439683,0.574835,0.560377,0.1,0.373016,low
25,25.2,11.7,0.69452,0.66,0.73299,0.721621,0,0.64,no
1184,2299.3,185.7,0.844714,0.843713,0.882047,0.881865,1.1,0.750169,no
294,27.5,14.3,0.181377,0.181292,0.174468,0.174468,0,0.123809,no
383,179.9,134.6,0.819369,0.818146,0.926197,0.926197,0,0.820365,high
15,22.9,7.9,0.983674,1,0.926882,0.931034,0,0.933333,no
374,142.5,55.5,0.777639,0.77754,0.831307,0.831307,0,0.710695,no
39,3.7,1.2,0.0935065,0.0615385,0.111111,0.103448,0,0.0615385,no
1183,2247.1,177.3,0.841665,0.841452,0.879496,0.879396,1.1,0.751141,no
314,232.8,102.5,0.897558,0.897612,0.956721,0.956721,0,0.896815,no
206,144.8,71.2,0.905454,0.889131,0.955302,0.948008,0,0.895631,low
136,46.8,15.1,0.366492,0.393382,0.46,0.482486,0,0.394117,high
379,179.6,134.7,0.831686,0.82876,0.930337,0.930337,0,0.82876,no
13,12,11,1,1,1,1,0,1,no
444,151.1,61.2,0.718843,0.718919,0.812665,0.812704,0,0.700225,no
377,178.3,133.8,0.833214,0.831035,0.926692,0.925421,0,0.832096,high
17,3.5,1.3,0.153759,0.141177,0.112139,0.0958333,0,0.141177,no
64,25.7,25.4,0.890625,0.890625,0.897059,0.897059,0,0.734375,no
1126,2110.5,176.1,0.856331,0.846004,0.889531,0.883236,0.7,0.750622,no
1094,2164.6,184.4,0.867382,0.863894,0.887218,0.88627,1.8,0.764077,no
119,135.3,52.4,0.932258,0.892017,0.965349,0.962333,0.1,0.922689,high
231,193.8,67.7,0.713111,0.7114,0.846405,0.846172,0,0.697836,high
298,236.7,99.8,0.538851,0.535235,0.534195,0.534195,0,0.557047,no
855,4484.9,251.4,0.887875,0.887661,0.960629,0.960434,0,0.866433,high
373,177.7,132.6,0.830825,0.826542,0.930076,0.927966,0,0.831903,high
854,4594,251.1,0.890708,0.889754,0.964747,0.962647,0,0.868384,low
444,140.5,58.7,0.709234,0.709234,0.805914,0.806061,0,0.701577,no
1044,2184.1,182.5,0.881642,0.880542,0.903839,0.903244,0.2,0.795211,low
1036,2311.7,193.6,0.894458,0.89445,0.92,0.920009,0.2,0.817375,no
229,132.9,73.7,0.751152,0.756332,0.870026,0.869748,0,0.731878,high
93,107.8,24.8,0.638837,0.627688,0.71714,0.708115,0,0.668817,no
123,31.7,10.9,0.336043,0.341463,0.42,0.423899,0,0.339837,high
239,75.2,75.2,0.875176,0.876569,0.916784,0.917368,0,0.876151,low
110,53.9,40.5,0.984049,0.978182,0.98523,0.980935,0,0.989091,high
140,82.5,49.8,0.746875,0.745714,0.66229,0.662785,0,0.747143,high
564,1508.8,112.1,0.693426,0.692672,0.76347,0.762728,3,0.65266,low
232,387.9,79.8,0.803488,0.797845,0.865882,0.864474,1,0.793104,high
198,158.5,67,0.89219,0.892714,0.944324,0.946169,0,0.897475,high
444,205.333,58.2222,0.709619,0.707708,0.807712,0.807113,0,0.72973,no
223,179,111.7,0.847982,0.847982,0.981913,0.981987,0,0.862332,no
116,64.3,39.1,0.752325,0.75431,0.653714,0.655932,0,0.755173,high
206,187.2,79.1,0.961651,0.961651,0.978431,0.978431,0,0.961651,no
73,29.1,20.5,0.661395,0.652055,0.779717,0.768056,0,0.576712,no
32,54.2,18.9,0.967391,0.96875,0.982249,0.982456,0,0.96875,no
448,216.5,60.8,0.716319,0.71529,0.814252,0.810465,0,0.736161,no
71,28,21.1,0.671362,0.675352,0.797143,0.794286,0,0.584507,high
441,356.3,155.8,0.820559,0.822222,0.914976,0.914976,0,0.822222,no
517,1564.9,113.3,0.729594,0.729304,0.790359,0.790462,2.8,0.699807,low
517,1655.4,117,0.722598,0.72234,0.793154,0.792846,2.4,0.699033,low
517,1508,113.2,0.70485,0.70331,0.77151,0.769658,2.1,0.671954,low
117,139.7,23.5,0.596502,0.583761,0.684685,0.673451,0,0.628206,no
155,52.2,20.3,0.756978,0.76215,0.703792,0.72344,0,0.76258,no
17,3,2,0.153846,0.117647,0.138462,0.0967742,0,0.117647,no
206,180.1,77.5,0.943286,0.946844,0.965845,0.967402,0,0.946602,high
255,249.1,116.3,0.754873,0.739804,0.761994,0.756022,0.1,0.763922,low
38,66.9,21.6,0.986842,0.986842,0.985938,0.985938,0.2,0.992105,no
257,335.1,89.8,0.948572,0.947093,0.959047,0.958092,0,0.952529,high
57,41.1,9.3,0.434969,0.427193,0.571219,0.559859,0,0.338596,low
183,621.9,44.1,0.939891,0.941803,0.986565,0.9875,0,0.927323,low
643,164.3,41.7,0.155659,0.155659,0.157091,0.157376,0,0.149922,high
78,34.6,14.2,0.233945,0.217949,0.280749,0.282258,0,0.205128,no
26,73.9,10,0.932051,0.942307,0.961111,0.972222,0.1,0.946153,low
27,1.9,1.9,0.0703704,0.0703704,0.0646154,0.0636363,0,0.0703704,no
295,85.9,21.9,0.465315,0.463682,0.494969,0.494393,1.7,0.18,no
31,64.7,8.6,0.868818,0.853226,0.863031,0.846364,0.1,0.909678,low
20,29.2,11.4,1,1,1,1,0,0.95,no
39,0,0,0,0,0,0,0,0,no
27,27.8,9,0.623377,0.574074,0.494245,0.457143,0,0.703704,high
830,1294.4,111.2,0.816547,0.816487,0.902787,0.902787,0,0.729036,no
830,1357.7,117,0.823009,0.824141,0.915167,0.915628,0,0.734819,no
811,0.1,0.1,0.000123609,0.000123305,0.000196143,0.000195886,0,0.000123305,no
290,80.6,11.7,0.523104,0.523793,0.66891,0.667506,0.4,0.507931,no
290,89.9,11.5,0.44768,0.448621,0.56151,0.557912,0.9,0.466207,no
286,105.2,12.3,0.442958,0.43986,0.574702,0.575223,0.9,0.468182,no
30,0,0,0,0,0,0,0,0,no
45,74.2,32.8,0.991111,0.986667,0.994667,0.992,0,1,high
75,27.1,8.9,0.694222,0.709334,0.873193,0.875893,2.2,0.857333,high
75,32.1,10.1,0.752444,0.822667,0.897576,0.932727,1.5,0.885333,high
34,44.4,6.5,0.935715,0.92647,0.971637,0.967742,0,0.92647,low
114,99.4,49.2,0.935088,0.935088,0.950336,0.950336,0,0.803509,no
114,101.1,49.5,0.933333,0.933333,0.951007,0.951007,0,0.805264,low
54,15.6,3,0.192857,0.183333,0.343439,0.337333,0.2,0.201852,no
171,281.1,52.2,0.830629,0.823977,0.886848,0.883654,0.5,0.78421,low
15,20.4,5.5,0.953333,0.953333,0.996875,0.996875,0,0.953333,no
20,0,0,0,0,0,0,0,0,no
95,19.9,7.9,0.648341,0.649123,0.770196,0.772985,0,0.593684,low
146,163.1,22.9,0.814612,0.815068,0.896708,0.896296,3.2,0.885616,no
29,28.6,11.7,0.682758,0.682758,0.790909,0.790909,0,0.544827,no
9,11.8,5.2,0.955556,0.955556,0.977778,0.966667,0,0.955556,low
183,615.2,53.2,0.953714,0.957924,0.989335,0.990306,0.1,0.95082,high
651,12.8,2.5,0.0076805,0.0076805,0.0117462,0.0117597,0,0.0076805,no
62,13.9,6.1,0.137931,0.129032,0.282468,0.273585,0,0.129032,no
76,60.1,16.9,0.938158,0.953947,0.977112,0.981102,0.1,0.957895,low
59,83.4,29.4,0.881356,0.881356,0.966101,0.966101,0,0.881356,no
146,163.3,22.3,0.782093,0.769178,0.870539,0.864197,3.4,0.884931,low
91,127.2,44.1,0.90696,0.927473,0.974281,0.983756,0,0.927473,no
67,33.1,14,0.279793,0.268657,0.325513,0.316239,0,0.253731,no
157,566.1,43.4,0.949269,0.953822,0.987134,0.987134,0,0.946497,low
161,570,44.7,0.957112,0.957143,0.98865,0.989474,0,0.944721,low
70,56.5,14.5,0.81699,0.815714,0.886529,0.884615,0,0.815714,no
182,347.4,55.3,0.83781,0.838523,0.888581,0.889043,0.3,0.779121,low
68,61.4,15.8,0.875,0.885294,0.891326,0.907813,0.2,0.888235,no
70,54.3,14.2,0.806436,0.792857,0.873437,0.836765,0.2,0.802857,low
134,205,54.8,0.886567,0.886567,0.958977,0.959063,0,0.886567,no
129,411.4,45.5,0.965354,0.964341,0.990519,0.990269,0,0.958139,low
767,0.3,0.3,0.000393185,0.000391134,0.000303746,0.000302724,0,0.000391134,no
77,97.5,43.5,0.930131,0.930519,0.923226,0.930263,0,0.927273,low
41,111,18,0.918898,0.917073,0.900961,0.896212,0.1,0.960976,high
64,52.7,4.3,0.390625,0.390625,0.504464,0.504464,0.5,0.395313,no
67,74.2,12.2,0.940299,0.940299,0.852273,0.852273,0,0.940299,no
682,922.6,115,NA,NA,NA,NA,0,0.684457,no
25,32.9,17.4,0.893333,0.992,0.901639,1,0,1,low
20,24.3,12.8,0.983333,0.975,0.988095,0.982143,0,1,high
25,30.1,9,0.518987,0.52,0.53125,0.52381,0,0.52,no
460,844.2,97,0.826346,0.829284,0.857986,0.85875,0.7,0.805,no
210,10,5,0.0289389,0.0285714,0.0527344,0.0514286,0,0.0285714,no
39,41.7,17,0.529412,0.538462,0.440226,0.438372,0,0.538462,no
57,44.7,6.2,0.429609,0.340351,0.597222,0.472283,1.5,0.766667,high
51,64.4,20,0.435294,0.435294,0.442696,0.442696,0,0.435294,no
205,8,4,0.0247117,0.0243902,0.0435223,0.0449102,0,0.0243902,no
36,39.6,12.8,0.980555,0.980555,0.985075,0.985075,0,0.980555,no
11,24.3,5.9,0.99697,0.995454,0.998413,0.997619,0,1,low
107,14.9,7.2,0.0841121,0.0841121,0.181976,0.177665,0,0.0841121,no
58,101.4,13.2,0.827012,0.826724,0.883333,0.883,0,0.415517,low
58,95.5,13.6,0.854118,0.839655,0.914189,0.9,0,0.424138,high
66,13.9,6.5,0.126316,0.121212,0.248571,0.245763,0,0.121212,no
73,107.9,41.6,0.890541,0.890541,0.908594,0.908594,0,0.889041,no
69,0,0,0,0,0,0,0,0,no
404,972.5,154.2,0.418649,0.433723,0.456345,0.472932,0.8,0.786634,low
68,15,7,0.130435,0.117647,0.239544,0.225806,0,0.117647,no
364,645.5,99.6,0.840913,0.843973,0.861966,0.863846,0.9,0.825824,no
428,274.2,23.1,0.613365,0.610373,0.723473,0.721377,0.4,0.620561,high
428,316.2,20.1,0.563559,0.56387,0.671874,0.671976,0.5,0.592056,low
38,52.6,6.8,0.615789,0.615789,0.665517,0.665517,0.3,0.621053,no
115,150.7,21.5,0.866276,0.878696,0.906965,0.914179,2.3,0.941739,low
16,10.9,2.1,0.4425,0.36875,0.630097,0.571795,0,0.36875,no
26,39.3,12.3,0.889285,0.889285,0.892222,0.893333,0.1,0.984615,low
65,0,0,0,0,0,0,0,0,no
110,159.6,21.9,0.796319,0.792727,0.82359,0.832692,2.5,0.942727,high
108,158,21.9,0.816768,0.825926,0.864359,0.867692,3.2,0.921296,low
55,90.7,32.9,0.962048,0.953571,0.960252,0.956075,0,0.961818,high
54,89.5,32.5,0.96319,0.963636,0.964309,0.962857,0,0.962963,low
103,85,42.9,0.933981,0.933981,0.939568,0.939568,0,0.791262,no
275,375.8,108.1,0.890078,0.895109,0.877983,0.883268,0.1,0.872728,high
244,404.3,70.2,0.829875,0.831633,0.830376,0.832,1.5,0.809426,no
238,464.8,59.4,0.832258,0.833054,0.827273,0.827273,1.6,0.807983,no
17,26.8,13.4,0.969388,0.929412,0.983146,0.977419,0,0.994118,high
108,370.2,35.6,0.951852,0.951852,0.972951,0.972951,0,0.944444,low
55,66.5,12.5,0.880438,0.843636,0.945325,0.908421,0,0.409091,high
583,792.8,131.2,0.415094,0.414323,0.45593,0.455053,0.6,0.577015,low
296,540.2,84.4,0.879295,0.874411,0.867215,0.863722,0.7,0.849324,low
28,44,13.5,0.675,0.675,0.740278,0.740278,0,0.675,no
99,154.1,32,0.948421,0.948485,0.991317,0.9875,0,0.944444,high
23,25.1,12.6,0.926984,0.826087,0.936111,0.8425,0,0.826087,no
45,21.9,21.9,0.978261,0.978261,0.973809,0.973809,0.1,1,no
33,70.7,23.7,0.99697,0.99697,1,1,0,0.936364,no
172,353.7,81.4,0.808448,0.804046,0.830082,0.828246,0,0.788953,low
167,365.4,92.6,0.944664,0.946428,0.946254,0.94629,0.1,0.948503,high
151,306.4,100,0.919258,0.921854,0.84912,0.853419,0.2,0.916556,low
134,284.8,65.6,0.936816,0.940299,0.93933,0.941841,0.1,0.937313,low
131,227,86,0.980612,0.986363,0.939562,0.94084,0,0.986259,high
222,99.8,33,0.512112,0.501786,0.658043,0.646594,0.3,0.437387,low
113,248.8,55.7,0.889474,0.889474,0.908738,0.908738,0,0.839823,no
205,194.8,51.1,0.676171,0.678049,0.790623,0.790286,0.2,0.668293,low
201,173.3,51.2,0.682852,0.683831,0.800676,0.799569,0.1,0.679104,high
53,99.7,26.3,0.858491,0.858491,0.91884,0.91884,0,0.839623,no
232,80.7,32,0.44552,0.444828,0.435652,0.434115,0,0.448707,high
447,1112.3,220.4,0.912076,0.912975,0.903054,0.904119,0.1,0.88792,low
577,607.5,59.6,0.506748,0.5039,0.661452,0.660015,0,0.444021,low
63,113.2,30.5,0.88983,0.883333,0.94232,0.927982,0,0.884127,low
78,62.6,49.6,0.91545,0.914557,0.981553,0.979286,1.8,0.966667,high
113,240.8,54.1,0.869298,0.869298,0.887805,0.887805,0,0.822124,no
194,107.2,54.3,0.736572,0.721134,0.832204,0.827273,0.5,0.717526,high
199,96.3,33,0.530795,0.526866,0.655568,0.652581,0.8,0.444724,no
186,108.6,53.6,0.733871,0.733871,0.827795,0.827795,0.4,0.727957,no
730,1427.8,121,0.619375,0.616952,0.692216,0.691584,0.4,0.619178,no
38,47.4,4.6,0.634063,0.589473,0.760977,0.754546,0,0.589473,no
78,107.7,26.6,0.879487,0.879487,0.968257,0.968902,0,0.875641,no
186,104.2,52.2,0.726523,0.726882,0.821998,0.822508,0,0.719355,no
87,166.8,28.4,0.884739,0.882184,0.92642,0.925912,0.2,0.851724,no
182,101.4,50.4,0.741199,0.728571,0.830753,0.819136,0,0.721428,no
121,448.8,39.6,0.745629,0.744672,0.835534,0.83467,0,0.740496,no
569,574.8,60.9,0.481342,0.482601,0.631779,0.633026,0,0.425483,low
199,365,55.2,0.756923,0.7505,0.860687,0.862357,3.6,0.796985,low
282,308.90,153.7,NA,0.99,NA,0.97,0.00,0.987589,no
153,256.60,36.1,0.76,0.76,0.92,0.91,2.70,0.738562,no
149,313.50,36.6,0.74,0.77,0.91,0.92,3.00,0.742282,low
291,437.80,119.6,0.89,0.88,0.95,0.95,2.10,0.882131,high
258,257.00,34.2,0.59,0.56,0.69,0.67,0.00,0.567054,no
242,240.00,33.1,0.56,0.56,0.68,0.67,0.00,0.577686,low
15,10.00,10,1.00,1.00,1.00,1.00,0.00,1,high
77,140.4,17.5,0.724676,0.724676,0.768,0.768,0,0.72078,no
96,167.7,27.7,0.792392,0.803125,0.839682,0.848872,0,0.8125,high
21,20.6,18.6,1,1,1,1,0,1,no
46,75.5,10.1,0.913954,0.926087,0.95862,0.97069,0,0.926087,low
50,75.3,10.6,0.904546,0.916,0.947619,0.950746,0,0.916,low
44,69.1,9.4,0.902273,0.902273,0.940625,0.944445,0,0.902273,no
44,65.3,8.8,0.901234,0.9,0.93864,0.9375,0,0.9,low
45,65.4,9.5,0.911111,0.911111,0.951515,0.952239,0,0.911111,no
282,401.4,76.2,NA,0.666312,NA,0.736207,1.1,0.661347,no
21,34.5,5.3,0.988235,0.961905,0.992857,0.948148,0,0.961905,low
138,236.2,35,0.789209,0.789209,0.914286,0.914286,2.3,0.799275,no
77,139.9,17.8,0.727273,0.727273,0.790099,0.790099,0,0.714286,no
77,127.2,17.3,0.715585,0.715585,0.782,0.783168,0,0.697403,no
135,295.9,33.8,0.751471,0.756618,0.88973,0.891351,3.7,0.8,low
11,7.7,7.7,1,1,1,1,0,1,high
74,122.9,16.6,0.693056,0.701351,0.76383,0.76875,0,0.682432,no
39,25.6,0,0.905714,0.812821,0.939474,0.939474,0,0.792308,no
35,26.2,7,0.897143,0.92,0.947368,0.947368,0,0.885714,high
95,78.1,1,0.990526,0.991579,0.980921,0.983553,0,0.991579,low
40,24.6,5,0.919047,0.97,0.995833,0.997917,0,0.97,low
545,570.2,0,NA,0.778899,NA,0.857832,0,0.776697,no
295,285.9,0,NA,0.984746,NA,0.997043,0.1,0.981356,no
89,125.5,0,NA,0.992135,NA,0.939161,0,0.991011,no
38,87.5,10,0.928571,0.947368,0.946667,0.966667,0,0.947368,high
76,76.5,10,1,0.973684,0.96338,0.973195,0,0.960526,high
9,14.4,0,1,1,1,1,0,1,no
195,165.8,0,0.93057,0.93641,0.977251,0.977251,0,0.922051,no
221,209.8,4,0.939149,0.925792,0.982692,0.973251,0,0.898642,low
201,184.5,7,0.964677,0.964677,0.99375,0.99375,0,0.939303,high
34,49.9,10,0.94375,0.920588,0.978788,0.952778,0,0.917647,high
201,184.3,0,0.972589,0.965672,0.995946,0.99375,0,0.939801,no
256,275.2,8,0.962891,0.963672,0.97973,0.980405,0,0.930469,high
504,344.6,0,0.784612,0.784612,0.861485,0.861795,0.1,0.782937,no
197,184.6,10,0.959391,0.964975,0.993607,0.993694,0,0.940609,high
181,162.7,0,0.956497,0.946409,0.989691,0.989848,0,0.931492,no
181,163.5,1,0.960273,0.960221,0.98103,0.980976,0,0.949724,low
744,497.9,0,0.809274,0.809274,0.877539,0.877539,8.7,0.830645,no
18,19.8,6,0.961111,0.994444,0.977778,1,0,0.994444,low
331,3,99.4,NA,NA,NA,NA,0.6,0.850453,low
137,5,29.6,NA,NA,NA,NA,0.9,0.814599,low
190,1,74,NA,NA,NA,NA,0.3,0.960526,low
281.1,5,87.5,NA,NA,NA,NA,1.3,0.906376,low
36,9,22.8,0.970588,0.972222,0.911765,0.916667,0,0.972222,high
164,10,63,0.942683,0.960975,0.925,0.949697,0.9,0.965854,high
32,9,22,0.955556,0.96875,0.920139,0.95098,0,0.96875,high
128,5,26.8,NA,NA,NA,NA,0.5,0.8375,low
128.5,8,22,0.47591,0.492181,0.35575,0.354839,0,0.520688,high
25,7,19.7,1,1,1,0.961353,0,1,high
140,10,46.5,0.890698,0.901408,0.920909,0.92,1,0.904286,high
125,0,23.5,NA,0.6344,NA,0.613836,0,0.5144,no
29,58.8,9.4,0.940741,0.91954,0.975758,0.983165,0,0.924138,high
155,106.2,51.8,0.640398,0.626451,0.608197,0.604065,0.8,0.638064,low
317,276.1,65.2,0.55746,0.557098,0.648149,0.648149,0.9,0.558044,no
139,337.3,55.7,0.757246,0.751798,0.790608,0.790659,0,0.728777,no
43,38.5,6.5,0.533334,0.486046,0.534146,0.470213,0,0.472093,no
315,273.8,65.8,0.285327,0.279969,0.316897,0.314286,0.7,0.565714,no
4265,1131.9,194.2,0.415254,0.742265,0.242254,0.659834,1.9,0.330621,low
14,2,1,0.142857,0.142857,0.04,0.04,0,0.142857,no
23,38.5,8.4,0.901961,0.942029,0.944444,0.962963,0,0.93913,high
55,88.8,12.5,0.5625,0.568182,0.566667,0.55463,0,0.909091,no
327,280.4,66.7,0.299241,0.301382,0.331932,0.331932,0,0.597248,no
43,40.4,7,0.355814,0.355814,0.406349,0.406349,0,0.355814,no
17,27,4.4,0.953846,0.929412,1,1,0.1,0.941177,no
364,546,115.7,0.793521,0.787638,0.703152,0.705352,0,0.784066,high
191,139.3,33.7,0.725789,0.715979,0.814391,0.806182,0.1,0.687435,no
89,50.8,16.2,0.929348,0.929348,0.928571,0.928571,0,0.914606,no
137,100.3,56.3,0.939706,0.94058,0.95,0.95,0,0.948905,high
123,185,49,0.902419,0.902419,0.898291,0.898291,1.5,0.893496,high
42,14.5,5.7,0.213889,0.183333,0.0943397,0.0806451,0,0.183333,no
1002,34.6,5.5,0.0888007,0.0885365,0.079904,0.0794138,0,0.0758483,no
999.3,21.6,3.7,0.072,0.0715706,0.0618125,0.0616598,0,0.0586404,no
53,67,23.6,0.548148,0.548148,0.714035,0.714035,0,0.539623,no
158,3.8,1.7,0.023125,0.023125,0.0265957,0.026178,0,0.0208861,no
343,294.7,68.3,0.274006,0.261224,0.256316,0.25168,2,0.267056,no
64,122.1,18.4,0.904839,0.928125,0.907447,0.937,0,0.91875,high
331,286.7,69.9,0.275831,0.281571,0.264921,0.27039,2.3,0.287613,low
245,135.8,44.7,0.223404,0.220816,0.325373,0.321813,0,0.220816,high
171,372.2,62,0.543787,0.55,0.499593,0.511858,0,0.547368,high
557,733.3,93,0.540073,0.526751,0.589447,0.576209,2.2,0.529623,high
580.2,921.3,159,NA,0.391012,NA,0.394372,2.4,0.422359,no
328,273.4,63.6,0.247097,0.268293,0.241129,0.248807,1.8,0.272866,high
2531.2,1460.9,134.2,0.211925,0.211846,0.259387,0.258224,2.5,0.215036,no
297,301.2,69.1,0.711037,0.735906,0.863745,0.896989,0,0.722896,high
297,280.3,65.9,0.724324,0.719799,0.905831,0.904095,0,0.708418,no
546,875.3,86.3,0.488406,0.494872,0.541923,0.546185,3.7,0.507509,low
1155.9,1836.3,257.2,0.51882,0.520223,0.553959,0.556896,7.8,0.556047,high
81,163.9,31.9,NA,0.477778,NA,0.612,0.1,0.628395,no
80,157.7,31.2,NA,0.461111,NA,0.606803,0.1,0.62125,no
64,94.6,11.4,0.315517,0.291667,0.330252,0.307377,0,0.328125,high
221,4.8,2,0.00662252,0.00662252,0.0474576,0.047619,0,0.00904977,no
140,96.3,12.2,0.0135135,0.244444,0.0352941,0.280749,0,0.268571,no
874,268.1,52.9,0.320114,0.320114,0.227713,0.227713,6.3,0.299885,low
1274,594.9,137.3,NA,0.405882,NA,0.400493,2.4,0.385086,no
824,312.8,56.2,0.402182,0.402182,0.303382,0.303382,3.6,0.377306,low
1278.9,1211.9,347.8,NA,0.607547,NA,0.656742,1.8,0.589624,no
346,423,132.1,NA,NA,NA,NA,0.1,0.734682,no
282,155.5,63,NA,NA,NA,NA,0.3,0.703901,high
131,173.6,68.6,NA,NA,NA,NA,1.5,0.935878,high
242,379.8,61.2,NA,NA,NA,NA,0,0.670248,no
86,128.8,41.6,NA,NA,NA,NA,0,0.848837,no
1801,853,202.2,NA,0.46883,NA,0.385946,3.8,0.416047,no
827,424.7,85.1,0.499153,0.499153,0.381057,0.381574,0,0.418138,no
32,39.5,9.7,0.95,0.921875,0.866176,0.87,0,0.921875,no
129,136.2,51,0.957983,0.955814,0.973643,0.974627,0,0.955814,low
226,172.3,63.2,NA,0.685022,NA,0.789706,0,0.683628,no
197,159.1,62.2,0.966667,0.961929,0.982474,0.982474,0,0.961929,no
83,44.5,15.4,0.482759,0.447619,0.556471,0.6,0,0.453012,low
134,117.5,47.6,0.787313,0.787313,0.884821,0.884821,0,0.723881,high
258,108.9,33.1,0.299193,0.294656,0.334018,0.332468,0,0.269767,low
75,28.1,14,0.714667,0.707792,0.792553,0.792553,0.5,0.586667,no
73,25.9,13.7,0.734667,0.734667,0.788298,0.788298,0,0.60411,no
250,201.5,57.5,0.7136,0.7136,0.767575,0.767575,0,0.7096,no
14,16.2,4.6,0.990909,0.857143,1,0.945714,0,0.857143,no
244,236.9,91,0.775,0.769672,0.880186,0.875232,0.1,0.737705,low
32,21.3,4.4,0.317858,0.278125,0.388889,0.358974,0,0.278125,no
507,534.3,198.6,0.778981,0.781139,0.836139,0.839915,0.1,0.747534,high
840,458.9,94,0.518301,0.522262,0.343164,0.344888,0,0.4425,high
51,30.9,11.6,0.498077,0.532692,0.637681,0.606849,0,0.543137,no
818,265.1,55.6,0.402081,0.401099,0.297573,0.297284,4.7,0.37714,no
340,436.2,133.4,0.671091,0.669706,0.726542,0.726542,0,0.756765,no
251,133.6,43.3,NA,NA,NA,NA,0,0.407172,low
816,308.2,51.4,0.382475,0.382475,0.286089,0.285811,3.5,0.359436,no
141,121.5,50.4,0.997122,0.997163,0.997037,0.997037,0,0.997163,no
981.4,404.5,101.7,0.459496,0.459496,0.422614,0.422394,3.4,0.462449,no
207,222.1,86,0.834783,0.834783,0.911,0.911,0,0.758454,no
995,574.2,136.9,NA,0.521988,NA,0.378542,1.9,0.453769,no
23,1.5,1,0.0555556,0.0416667,0.0416666,0.0357143,0,0.0434783,no
60,64.2,26.9,0.935,0.935,0.938393,0.938393,0,0.92,no
137,165.8,49.8,NA,0.743885,NA,0.842132,0,0.674453,no
32,19.6,7.5,0.482759,0.424242,0.730232,0.682608,0,0.4375,no
18,1.7,1,0.0588235,0.0555556,0.0510638,0.0486111,0,0.0555556,no
59,69.6,30,0.938333,0.94,0.983051,0.983051,0,0.938983,no
843,479.8,101.7,0.523606,0.523606,0.332672,0.332987,0,0.444128,no
195,246.3,77.7,NA,0.895898,NA,0.911894,0,0.895898,no
428,577.1,192.3,NA,0.782944,NA,0.81471,0,0.786682,no
114,52.8,21.6,NA,0.793043,NA,0.817391,0,0.703509,no
28,19.5,7.3,0.518519,0.506896,0.792683,0.767442,0,0.525,low
91,77.6,15.2,0.774033,0.758242,0.915682,0.904429,0,0.745055,no
841,416.6,100.8,0.533056,0.533056,0.348958,0.348628,0,0.453389,no
93,107.4,45.5,0.975269,0.998925,0.985263,1,0,0.998925,high
814,254.6,53.6,0.409091,0.409214,0.319145,0.319339,3.2,0.384398,no
7,11.3,3.6,1,1,1,1,0,1,high
969.6,433,110.2,0.467745,0.467745,0.435997,0.435997,2.6,0.500746,no
1056,664.2,186.2,NA,0.620057,NA,0.469026,0,0.555682,no
98,101.5,41.6,0.835484,0.810204,0.831217,0.829016,0,0.75,no
152,38.8,15.6,0.544138,0.569935,0.659535,0.677334,0,0.495395,low
144,40.4,16,NA,0.557242,NA,0.666977,0,0.475,no
75,90.8,36.4,0.928767,0.904,0.871141,0.859603,0.3,0.881333,no
27,10.5,6.1,0.8,0.8,0.843243,0.843243,0,0.792593,no
66,81.8,33.6,0.90625,0.921212,0.874074,0.880882,0,0.898485,high
181,150.6,58.9,0.939535,0.933516,0.977981,0.971367,0,0.81768,no
28,10.8,6.2,0.764286,0.764286,0.829412,0.832353,0.4,0.814286,low
100,10.3,10.3,0.670408,0.678,0.803614,0.805389,0,0.517,high
28,11.6,6.2,0.767857,0.782143,0.858823,0.861764,0.7,0.835715,low
376,296.6,121.1,NA,0.797082,NA,0.876712,0.2,0.703989,no
11.9,56,12,0.0748176,0.0748176,0.1,0.1,0,1,no
33.7,73.6,33.7,0.109366,0.10885,0.153567,0.152044,0,1,no
17.1,54.4,17.1,0.117915,0.118062,0.173182,0.17337,0,1,no
17.9,62.7,17.9,0.0865368,0.0871178,0.136588,0.136969,0,1,no
